idx	marker_handle	box	layer	type	subType	message
20	0x7f5e40213550	{736.54 431.34 737.355 431.69}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[3] Actual:     449.219     Max:     380
21	0x7f5e40213520	{736.465 411.71 736.54 412.05}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[2] Actual:     538.04     Max:     380
22	0x7f5e402134f0	{737.56 429.1 737.94 429.915}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[2] Actual:     538.04     Max:     380
23	0x7f5e402134c0	{739.34 420.11 739.62 421.01}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[2] Actual:     538.04     Max:     380
24	0x7f5e40213490	{736.54 407.26 736.82 408.1}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[2] Actual:     538.04     Max:     380
25	0x7f5e40213460	{735.98 429.61 736.795 429.94}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[1] Actual:     547.537     Max:     380
26	0x7f5e40213430	{730.94 407.26 731.22 408.1}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[0] Actual:     694.281     Max:     380
27	0x7f5e40213400	{724.205 420.57 724.5 421.57}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[3] Actual:     449.219     Max:     380
28	0x7f5e402133d0	{724.22 416.75 724.5 417.65}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[3] Actual:     449.219     Max:     380
29	0x7f5e402133a0	{724.22 407.26 724.5 408.1}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[3] Actual:     449.219     Max:     380
30	0x7f5e40213370	{715.77 420.67 716.1 421.57}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[1] Actual:     547.537     Max:     380
31	0x7f5e40213340	{716.38 416.73 717.22 417.11}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[1] Actual:     547.537     Max:     380
32	0x7f5e40213310	{715.82 407.26 716.1 408.1}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[1] Actual:     547.537     Max:     380
33	0x7f5e402132e0	{716.38 420.67 716.71 421.57}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[0] Actual:     694.281     Max:     380
34	0x7f5e402132b0	{714.7 425.15 714.98 426.05}	MET3	Antenna	AntSAreaRatio	Pin of Net max_hits_i[0] Actual:     694.281     Max:     380
35	0x7f5e40213280	{714.7 304.16 715.54 304.56}	MET3	Antenna	AntSAreaRatio	Pin of Net ro_slow_code_i[5] Actual:     2402.52     Max:     380
36	0x7f5e40213250	{707.98 277.28 708.82 277.68}	MET3	Antenna	AntSAreaRatio	Pin of Net ro_slow_code_i[7] Actual:     2451.31     Max:     380
37	0x7f5e40213220	{708.54 273.36 709.38 273.76}	MET3	Antenna	AntSAreaRatio	Pin of Net ro_slow_code_i[6] Actual:     2460.56     Max:     380
38	0x7f5e402131f0	{688.38 277.28 689.22 277.68}	MET3	Antenna	AntSAreaRatio	Pin of Net ro_slow_code_i[4] Actual:     649.86     Max:     380
39	0x7f5e402131c0	{693.42 277.28 694.26 277.68}	MET3	Antenna	AntSAreaRatio	Pin of Net ro_slow_code_i[3] Actual:     2540.19     Max:     380
40	0x7f5e40213190	{693.42 291.28 694.26 291.68}	MET2	Antenna	AntSAreaRatio	Pin of Net ro_slow_code_i[2] Actual:     380.191     Max:     380
41	0x7f5e40212fb0	{709.66 259.36 710.5 259.76}	MET3	Antenna	AntSAreaRatio	Pin of Net ro_fast_code_i[1] Actual:     2539.64     Max:     380
42	0x7f5e40212f50	{1007.86 107.07 1007.935 107.41}	MET3	Antenna	AntSAreaRatio	Pin of Net soft_reset_i Actual:     386.058     Max:     380
43	0x7f5e40212f20	{1004.17 106.54 1004.5 107.41}	MET3	Antenna	AntSAreaRatio	Pin of Net soft_reset_i Actual:     386.058     Max:     380
44	0x7f5e603825f0	{48.0 201.16 48.0 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
45	0x7f5e60382650	{221.75 201.16 221.75 201.16}	MET3	Connectivity	ConnectivityAntenna	Net VDD
46	0x7f5e60382680	{121.16 233.62 121.16 233.62}	METTP	Connectivity	ConnectivityAntenna	Net VDD
47	0x7f5e60382710	{48.0 205.16 48.0 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
48	0x7f5e60382770	{221.75 205.16 221.75 205.16}	MET3	Connectivity	ConnectivityAntenna	Net VSS
49	0x7f5e603827d0	{205.16 158.32 205.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
50	0x7f5e60382800	{125.16 158.32 125.16 158.32}	METTP	Connectivity	ConnectivityAntenna	Net VSS
51	0x7f5e60382830	{125.16 233.62 125.16 233.62}	METTP	Connectivity	ConnectivityAntenna	Net VSS
52	0x7f5e60382890	{363.53 357.98 363.91 358.26}	MET1	Geometry	Minimal_Area	Regular Wire of Net u_core_n_57960 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
53	0x7f5e603828c0	{385.37 328.3 385.75 328.58}	MET1	Geometry	Minimal_Area	Regular Wire of Net u_core_n_57556 Actual: 0.10640000 Required: 0.20200000 Type: Minimum Area # 106400 202000 64 0      LEF Description:  AREA 0.202000 ; 
